velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,46,250,0.184,8.323963894951516e-05
23.25,44,250,0.176,7.962052421257972e-05
23.5,44,250,0.176,7.962052421257972e-05
23.75,44,250,0.176,7.962052421257972e-05
24.0,43,250,0.172,7.781096684411199e-05
24.25,42,250,0.168,7.600140947564428e-05
24.5,41,250,0.164,7.419185210717656e-05
24.75,40,250,0.16,7.238229473870883e-05
25.0,39,250,0.156,7.057273737024111e-05
25.25,38,250,0.152,6.87631800017734e-05
25.5,36,250,0.144,6.514406526483794e-05
25.75,35,250,0.14,6.333450789637024e-05
26.0,33,250,0.132,5.971539315943479e-05
26.25,32,250,0.128,5.7905835790967064e-05
26.5,28,250,0.112,5.066760631709618e-05
26.75,26,250,0.104,4.704849158016074e-05
27.0,25,250,0.1,4.523893421169302e-05
27.25,24,250,0.096,4.34293768432253e-05
27.5,22,250,0.088,3.981026210628986e-05
27.75,20,250,0.08,3.619114736935442e-05
28.0,18,250,0.072,3.257203263241897e-05
28.25,14,250,0.056,2.533380315854809e-05
28.5,12,250,0.048,2.171468842161265e-05
28.75,11,250,0.044,1.990513105314493e-05
29.0,9,250,0.036,1.6286016316209485e-05
29.25,6,250,0.024,1.0857344210806325e-05
29.5,6,250,0.024,1.0857344210806325e-05
29.75,5,250,0.02,9.047786842338604e-06
30.0,5,250,0.02,9.047786842338604e-06
30.25,4,250,0.016,7.238229473870883e-06
30.5,4,250,0.016,7.238229473870883e-06
30.75,3,250,0.012,5.428672105403162e-06
31.0,1,250,0.004,1.8095573684677207e-06
31.25,0,250,0.0,0.0
31.5,0,250,0.0,0.0
