velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,63,250,0.252,0.00011400211421346641
23.25,63,250,0.252,0.00011400211421346641
23.5,61,250,0.244,0.00011038299947653097
23.75,59,250,0.236,0.00010676388473959552
24.0,58,250,0.232,0.00010495432737112782
24.25,56,250,0.224,0.00010133521263419236
24.5,55,250,0.22,9.952565526572465e-05
24.75,55,250,0.22,9.952565526572465e-05
25.0,55,250,0.22,9.952565526572465e-05
25.25,55,250,0.22,9.952565526572465e-05
25.5,53,250,0.212,9.59065405287892e-05
25.75,52,250,0.208,9.409698316032148e-05
26.0,50,250,0.2,9.047786842338604e-05
26.25,50,250,0.2,9.047786842338604e-05
26.5,49,250,0.196,8.866831105491833e-05
26.75,46,250,0.184,8.323963894951516e-05
27.0,45,250,0.18,8.143008158104743e-05
27.25,43,250,0.172,7.781096684411199e-05
27.5,42,250,0.168,7.600140947564428e-05
27.75,40,250,0.16,7.238229473870883e-05
28.0,39,250,0.156,7.057273737024111e-05
28.25,36,250,0.144,6.514406526483794e-05
28.5,35,250,0.14,6.333450789637024e-05
28.75,35,250,0.14,6.333450789637024e-05
29.0,34,250,0.136,6.152495052790251e-05
29.25,32,250,0.128,5.7905835790967064e-05
29.5,31,250,0.124,5.609627842249934e-05
29.75,29,250,0.116,5.247716368556391e-05
30.0,27,250,0.108,4.885804894862846e-05
30.25,27,250,0.108,4.885804894862846e-05
30.5,25,250,0.1,4.523893421169302e-05
30.75,25,250,0.1,4.523893421169302e-05
31.0,22,250,0.088,3.981026210628986e-05
31.25,21,250,0.084,3.800070473782214e-05
31.5,18,250,0.072,3.257203263241897e-05
31.75,17,250,0.068,3.0762475263951256e-05
32.0,16,250,0.064,2.8952917895483532e-05
32.25,16,250,0.064,2.8952917895483532e-05
32.5,16,250,0.064,2.8952917895483532e-05
32.75,14,250,0.056,2.533380315854809e-05
33.0,13,250,0.052,2.352424579008037e-05
33.25,12,250,0.048,2.171468842161265e-05
33.5,10,250,0.04,1.809557368467721e-05
33.75,10,250,0.04,1.809557368467721e-05
34.0,8,250,0.032,1.4476458947741766e-05
34.25,8,250,0.032,1.4476458947741766e-05
34.5,8,250,0.032,1.4476458947741766e-05
34.75,8,250,0.032,1.4476458947741766e-05
35.0,8,250,0.032,1.4476458947741766e-05
35.25,8,250,0.032,1.4476458947741766e-05
35.5,4,250,0.016,7.238229473870883e-06
35.75,4,250,0.016,7.238229473870883e-06
36.0,2,250,0.008,3.6191147369354415e-06
36.25,1,250,0.004,1.8095573684677207e-06
36.5,1,250,0.004,1.8095573684677207e-06
36.75,0,250,0.0,0.0
37.0,0,250,0.0,0.0
