velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,149,250,0.596,0.00026962404790169036
23.25,147,250,0.588,0.00026600493316475496
23.5,146,250,0.584,0.0002641953757962872
23.75,146,250,0.584,0.0002641953757962872
24.0,140,250,0.56,0.00025333803158548095
24.25,137,250,0.548,0.00024790935948007775
24.5,136,250,0.544,0.00024609980211161005
24.75,134,250,0.536,0.0002424806873746746
25.0,132,250,0.528,0.00023886157263773916
25.25,131,250,0.524,0.00023705201526927144
25.5,129,250,0.516,0.00023343290053233598
25.75,129,250,0.516,0.00023343290053233598
26.0,126,250,0.504,0.00022800422842693283
26.25,122,250,0.488,0.00022076599895306194
26.5,121,250,0.484,0.00021895644158459422
26.75,119,250,0.476,0.00021533732684765876
27.0,118,250,0.472,0.00021352776947919104
27.25,116,250,0.464,0.00020990865474225563
27.5,116,250,0.464,0.00020990865474225563
27.75,114,250,0.456,0.00020628954000532018
28.0,109,250,0.436,0.00019724175316298157
28.25,104,250,0.416,0.00018819396632064296
28.5,101,250,0.404,0.0001827652942152398
28.75,99,250,0.396,0.00017914617947830438
29.0,90,250,0.36,0.00016286016316209486
29.25,86,250,0.344,0.00015562193368822398
29.5,84,250,0.336,0.00015200281895128855
29.75,82,250,0.328,0.00014838370421435312
30.0,80,250,0.32,0.00014476458947741767
30.25,75,250,0.3,0.00013571680263507906
30.5,71,250,0.284,0.00012847857316120818
30.75,70,250,0.28,0.00012666901579274048
31.0,69,250,0.276,0.00012485945842427275
31.25,68,250,0.272,0.00012304990105580502
31.5,61,250,0.244,0.00011038299947653097
31.75,57,250,0.228,0.00010314477000266009
32.0,55,250,0.22,9.952565526572465e-05
32.25,52,250,0.208,9.409698316032148e-05
32.5,50,250,0.2,9.047786842338604e-05
32.75,46,250,0.184,8.323963894951516e-05
33.0,44,250,0.176,7.962052421257972e-05
33.25,42,250,0.168,7.600140947564428e-05
33.5,39,250,0.156,7.057273737024111e-05
33.75,37,250,0.148,6.695362263330567e-05
34.0,34,250,0.136,6.152495052790251e-05
34.25,32,250,0.128,5.7905835790967064e-05
34.5,31,250,0.124,5.609627842249934e-05
34.75,30,250,0.12,5.428672105403162e-05
35.0,28,250,0.112,5.066760631709618e-05
35.25,24,250,0.096,4.34293768432253e-05
35.5,20,250,0.08,3.619114736935442e-05
35.75,20,250,0.08,3.619114736935442e-05
36.0,19,250,0.076,3.43815900008867e-05
36.25,18,250,0.072,3.257203263241897e-05
36.5,17,250,0.068,3.0762475263951256e-05
36.75,15,250,0.06,2.714336052701581e-05
37.0,14,250,0.056,2.533380315854809e-05
37.25,12,250,0.048,2.171468842161265e-05
37.5,9,250,0.036,1.6286016316209485e-05
37.75,9,250,0.036,1.6286016316209485e-05
38.0,5,250,0.02,9.047786842338604e-06
38.25,5,250,0.02,9.047786842338604e-06
38.5,5,250,0.02,9.047786842338604e-06
38.75,5,250,0.02,9.047786842338604e-06
39.0,4,250,0.016,7.238229473870883e-06
39.25,3,250,0.012,5.428672105403162e-06
39.5,3,250,0.012,5.428672105403162e-06
39.75,2,250,0.008,3.6191147369354415e-06
40.0,1,250,0.004,1.8095573684677207e-06
40.25,1,250,0.004,1.8095573684677207e-06
40.5,0,250,0.0,0.0
40.75,0,250,0.0,0.0
