velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,128,250,0.512,0.00023162334316386825
23.25,128,250,0.512,0.00023162334316386825
23.5,125,250,0.5,0.0002261946710584651
23.75,124,250,0.496,0.00022438511368999737
24.0,123,250,0.492,0.00022257555632152964
24.25,119,250,0.476,0.00021533732684765876
24.5,119,250,0.476,0.00021533732684765876
24.75,118,250,0.472,0.00021352776947919104
25.0,116,250,0.464,0.00020990865474225563
25.25,113,250,0.452,0.00020447998263685245
25.5,112,250,0.448,0.00020267042526838473
25.75,112,250,0.448,0.00020267042526838473
26.0,107,250,0.428,0.00019362263842604612
26.25,105,250,0.42,0.0001900035236891107
26.5,102,250,0.408,0.0001845748515837075
26.75,98,250,0.392,0.00017733662210983665
27.0,96,250,0.384,0.0001737175073729012
27.25,91,250,0.364,0.0001646697205305626
27.5,89,250,0.356,0.00016105060579362713
27.75,88,250,0.352,0.00015924104842515943
28.0,82,250,0.328,0.00014838370421435312
28.25,80,250,0.32,0.00014476458947741767
28.5,77,250,0.308,0.0001393359173720145
28.75,76,250,0.304,0.0001375263600035468
29.0,71,250,0.284,0.00012847857316120818
29.25,70,250,0.28,0.00012666901579274048
29.5,66,250,0.264,0.00011943078631886958
29.75,65,250,0.26,0.00011762122895040185
30.0,64,250,0.256,0.00011581167158193413
30.25,62,250,0.248,0.00011219255684499869
30.5,58,250,0.232,0.00010495432737112782
30.75,56,250,0.224,0.00010133521263419236
31.0,54,250,0.216,9.771609789725692e-05
31.25,51,250,0.204,9.228742579185375e-05
31.5,47,250,0.188,8.504919631798287e-05
31.75,44,250,0.176,7.962052421257972e-05
32.0,43,250,0.172,7.781096684411199e-05
32.25,41,250,0.164,7.419185210717656e-05
32.5,39,250,0.156,7.057273737024111e-05
32.75,36,250,0.144,6.514406526483794e-05
33.0,36,250,0.144,6.514406526483794e-05
33.25,34,250,0.136,6.152495052790251e-05
33.5,29,250,0.116,5.247716368556391e-05
33.75,27,250,0.108,4.885804894862846e-05
34.0,23,250,0.092,4.161981947475758e-05
34.25,22,250,0.088,3.981026210628986e-05
34.5,20,250,0.08,3.619114736935442e-05
34.75,19,250,0.076,3.43815900008867e-05
35.0,19,250,0.076,3.43815900008867e-05
35.25,16,250,0.064,2.8952917895483532e-05
35.5,11,250,0.044,1.990513105314493e-05
35.75,11,250,0.044,1.990513105314493e-05
36.0,7,250,0.028,1.2666901579274045e-05
36.25,6,250,0.024,1.0857344210806325e-05
36.5,5,250,0.02,9.047786842338604e-06
36.75,5,250,0.02,9.047786842338604e-06
37.0,5,250,0.02,9.047786842338604e-06
37.25,4,250,0.016,7.238229473870883e-06
37.5,4,250,0.016,7.238229473870883e-06
37.75,3,250,0.012,5.428672105403162e-06
38.0,2,250,0.008,3.6191147369354415e-06
38.25,1,250,0.004,1.8095573684677207e-06
38.5,0,250,0.0,0.0
38.75,0,250,0.0,0.0
