velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,217,250,0.868,0.0003926739489574954
23.25,216,250,0.864,0.0003908643915890277
23.5,212,250,0.848,0.0003836261621151568
23.75,212,250,0.848,0.0003836261621151568
24.0,209,250,0.836,0.0003781974900097536
24.25,205,250,0.82,0.0003709592605358827
24.5,203,250,0.812,0.00036734014579894737
24.75,198,250,0.792,0.00035829235895660876
25.0,196,250,0.784,0.0003546732442196733
25.25,195,250,0.78,0.00035286368685120555
25.5,189,250,0.756,0.00034200634264039924
25.75,187,250,0.748,0.0003383872279034638
26.0,183,250,0.732,0.0003311489984295929
26.25,180,250,0.72,0.0003257203263241897
26.5,175,250,0.7,0.0003166725394818511
26.75,174,250,0.696,0.0003148629821133834
27.0,172,250,0.688,0.00031124386737644796
27.25,166,250,0.664,0.00030038652316564165
27.5,164,250,0.656,0.00029676740842870625
27.75,161,250,0.644,0.00029133873632330304
28.0,158,250,0.632,0.0002859100642178999
28.25,155,250,0.62,0.00028048139211249673
28.5,146,250,0.584,0.0002641953757962872
28.75,145,250,0.58,0.0002623858184278195
29.0,135,250,0.54,0.00024429024474314235
29.25,127,250,0.508,0.00022981378579540055
29.5,125,250,0.5,0.0002261946710584651
29.75,121,250,0.484,0.00021895644158459422
30.0,119,250,0.476,0.00021533732684765876
30.25,118,250,0.472,0.00021352776947919104
30.5,112,250,0.448,0.00020267042526838473
30.75,110,250,0.44,0.0001990513105314493
31.0,104,250,0.416,0.00018819396632064296
31.25,100,250,0.4,0.00018095573684677208
31.5,93,250,0.372,0.00016828883526749804
31.75,88,250,0.352,0.00015924104842515943
32.0,87,250,0.348,0.0001574314910566917
32.25,75,250,0.3,0.00013571680263507906
32.5,73,250,0.292,0.0001320976878981436
32.75,68,250,0.272,0.00012304990105580502
33.0,62,250,0.248,0.00011219255684499869
33.25,60,250,0.24,0.00010857344210806324
33.5,56,250,0.224,0.00010133521263419236
33.75,56,250,0.224,0.00010133521263419236
34.0,52,250,0.208,9.409698316032148e-05
34.25,43,250,0.172,7.781096684411199e-05
34.5,42,250,0.168,7.600140947564428e-05
34.75,40,250,0.16,7.238229473870883e-05
35.0,39,250,0.156,7.057273737024111e-05
35.25,39,250,0.156,7.057273737024111e-05
35.5,35,250,0.14,6.333450789637024e-05
35.75,34,250,0.136,6.152495052790251e-05
36.0,30,250,0.12,5.428672105403162e-05
36.25,30,250,0.12,5.428672105403162e-05
36.5,28,250,0.112,5.066760631709618e-05
36.75,24,250,0.096,4.34293768432253e-05
37.0,24,250,0.096,4.34293768432253e-05
37.25,20,250,0.08,3.619114736935442e-05
37.5,16,250,0.064,2.8952917895483532e-05
37.75,14,250,0.056,2.533380315854809e-05
38.0,11,250,0.044,1.990513105314493e-05
38.25,11,250,0.044,1.990513105314493e-05
38.5,10,250,0.04,1.809557368467721e-05
38.75,10,250,0.04,1.809557368467721e-05
39.0,8,250,0.032,1.4476458947741766e-05
39.25,7,250,0.028,1.2666901579274045e-05
39.5,6,250,0.024,1.0857344210806325e-05
39.75,4,250,0.016,7.238229473870883e-06
40.0,2,250,0.008,3.6191147369354415e-06
40.25,2,250,0.008,3.6191147369354415e-06
40.5,1,250,0.004,1.8095573684677207e-06
40.75,1,250,0.004,1.8095573684677207e-06
41.0,0,250,0.0,0.0
41.25,0,250,0.0,0.0
