velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,231,250,0.924,0.0004180077521160435
23.25,231,250,0.924,0.0004180077521160435
23.5,228,250,0.912,0.00041257908001064036
23.75,225,250,0.9,0.0004071504079052372
24.0,222,250,0.888,0.000401721735799834
24.25,220,250,0.88,0.0003981026210628986
24.5,220,250,0.88,0.0003981026210628986
24.75,215,250,0.86,0.00038905483422056
25.0,215,250,0.86,0.00038905483422056
25.25,212,250,0.848,0.0003836261621151568
25.5,206,250,0.824,0.00037276881790435047
25.75,203,250,0.812,0.00036734014579894737
26.0,198,250,0.792,0.00035829235895660876
26.25,195,250,0.78,0.00035286368685120555
26.5,187,250,0.748,0.0003383872279034638
26.75,182,250,0.728,0.0003293394410611252
27.0,175,250,0.7,0.0003166725394818511
27.25,171,250,0.684,0.00030943431000798026
27.5,171,250,0.684,0.00030943431000798026
27.75,169,250,0.676,0.00030581519527104486
28.0,164,250,0.656,0.00029676740842870625
28.25,159,250,0.636,0.00028771962158636764
28.5,154,250,0.616,0.000278671834744029
28.75,151,250,0.604,0.0002732431626386258
29.0,143,250,0.572,0.00025876670369088406
29.25,139,250,0.556,0.0002515284742170132
29.5,136,250,0.544,0.00024609980211161005
29.75,129,250,0.516,0.00023343290053233598
30.0,128,250,0.512,0.00023162334316386825
30.25,121,250,0.484,0.00021895644158459422
30.5,117,250,0.468,0.00021171821211072334
30.75,113,250,0.452,0.00020447998263685245
31.0,107,250,0.428,0.00019362263842604612
31.25,104,250,0.416,0.00018819396632064296
31.5,101,250,0.404,0.0001827652942152398
31.75,89,250,0.356,0.00016105060579362713
32.0,85,250,0.34,0.00015381237631975628
32.25,81,250,0.324,0.0001465741468458854
32.5,78,250,0.312,0.00014114547474048221
32.75,72,250,0.288,0.00013028813052967588
33.0,72,250,0.288,0.00013028813052967588
33.25,69,250,0.276,0.00012485945842427275
33.5,63,250,0.252,0.00011400211421346641
33.75,60,250,0.24,0.00010857344210806324
34.0,51,250,0.204,9.228742579185375e-05
34.25,49,250,0.196,8.866831105491833e-05
34.5,48,250,0.192,8.68587536864506e-05
34.75,46,250,0.184,8.323963894951516e-05
35.0,45,250,0.18,8.143008158104743e-05
35.25,42,250,0.168,7.600140947564428e-05
35.5,39,250,0.156,7.057273737024111e-05
35.75,38,250,0.152,6.87631800017734e-05
36.0,32,250,0.128,5.7905835790967064e-05
36.25,32,250,0.128,5.7905835790967064e-05
36.5,30,250,0.12,5.428672105403162e-05
36.75,29,250,0.116,5.247716368556391e-05
37.0,26,250,0.104,4.704849158016074e-05
37.25,21,250,0.084,3.800070473782214e-05
37.5,21,250,0.084,3.800070473782214e-05
37.75,20,250,0.08,3.619114736935442e-05
38.0,16,250,0.064,2.8952917895483532e-05
38.25,14,250,0.056,2.533380315854809e-05
38.5,12,250,0.048,2.171468842161265e-05
38.75,10,250,0.04,1.809557368467721e-05
39.0,9,250,0.036,1.6286016316209485e-05
39.25,6,250,0.024,1.0857344210806325e-05
39.5,6,250,0.024,1.0857344210806325e-05
39.75,4,250,0.016,7.238229473870883e-06
40.0,2,250,0.008,3.6191147369354415e-06
40.25,2,250,0.008,3.6191147369354415e-06
40.5,1,250,0.004,1.8095573684677207e-06
40.75,0,250,0.0,0.0
41.0,0,250,0.0,0.0
