velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,111,250,0.444,0.000200860867899917
23.25,111,250,0.444,0.000200860867899917
23.5,111,250,0.444,0.000200860867899917
23.75,109,250,0.436,0.00019724175316298157
24.0,107,250,0.428,0.00019362263842604612
24.25,105,250,0.42,0.0001900035236891107
24.5,103,250,0.412,0.00018638440895217523
24.75,100,250,0.4,0.00018095573684677208
25.0,97,250,0.388,0.00017552706474136892
25.25,94,250,0.376,0.00017009839263596574
25.5,92,250,0.368,0.00016647927789903032
25.75,90,250,0.36,0.00016286016316209486
26.0,90,250,0.36,0.00016286016316209486
26.25,88,250,0.352,0.00015924104842515943
26.5,87,250,0.348,0.0001574314910566917
26.75,82,250,0.328,0.00014838370421435312
27.0,81,250,0.324,0.0001465741468458854
27.25,78,250,0.312,0.00014114547474048221
27.5,76,250,0.304,0.0001375263600035468
27.75,72,250,0.288,0.00013028813052967588
28.0,70,250,0.28,0.00012666901579274048
28.25,67,250,0.268,0.0001212403436873373
28.5,66,250,0.264,0.00011943078631886958
28.75,66,250,0.264,0.00011943078631886958
29.0,63,250,0.252,0.00011400211421346641
29.25,61,250,0.244,0.00011038299947653097
29.5,61,250,0.244,0.00011038299947653097
29.75,53,250,0.212,9.59065405287892e-05
30.0,51,250,0.204,9.228742579185375e-05
30.25,49,250,0.196,8.866831105491833e-05
30.5,46,250,0.184,8.323963894951516e-05
30.75,43,250,0.172,7.781096684411199e-05
31.0,42,250,0.168,7.600140947564428e-05
31.25,39,250,0.156,7.057273737024111e-05
31.5,38,250,0.152,6.87631800017734e-05
31.75,35,250,0.14,6.333450789637024e-05
32.0,33,250,0.132,5.971539315943479e-05
32.25,31,250,0.124,5.609627842249934e-05
32.5,28,250,0.112,5.066760631709618e-05
32.75,22,250,0.088,3.981026210628986e-05
33.0,22,250,0.088,3.981026210628986e-05
33.25,21,250,0.084,3.800070473782214e-05
33.5,21,250,0.084,3.800070473782214e-05
33.75,19,250,0.076,3.43815900008867e-05
34.0,14,250,0.056,2.533380315854809e-05
34.25,12,250,0.048,2.171468842161265e-05
34.5,10,250,0.04,1.809557368467721e-05
34.75,6,250,0.024,1.0857344210806325e-05
35.0,5,250,0.02,9.047786842338604e-06
35.25,5,250,0.02,9.047786842338604e-06
35.5,5,250,0.02,9.047786842338604e-06
35.75,5,250,0.02,9.047786842338604e-06
36.0,3,250,0.012,5.428672105403162e-06
36.25,2,250,0.008,3.6191147369354415e-06
36.5,2,250,0.008,3.6191147369354415e-06
36.75,1,250,0.004,1.8095573684677207e-06
37.0,1,250,0.004,1.8095573684677207e-06
37.25,0,250,0.0,0.0
37.5,0,250,0.0,0.0
