velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,115,250,0.46,0.0002080990973737879
23.25,114,250,0.456,0.00020628954000532018
23.5,113,250,0.452,0.00020447998263685245
23.75,113,250,0.452,0.00020447998263685245
24.0,110,250,0.44,0.0001990513105314493
24.25,108,250,0.432,0.00019543219579451384
24.5,106,250,0.424,0.0001918130810575784
24.75,103,250,0.412,0.00018638440895217523
25.0,102,250,0.408,0.0001845748515837075
25.25,97,250,0.388,0.00017552706474136892
25.5,96,250,0.384,0.0001737175073729012
25.75,92,250,0.368,0.00016647927789903032
26.0,91,250,0.364,0.0001646697205305626
26.25,90,250,0.36,0.00016286016316209486
26.5,88,250,0.352,0.00015924104842515943
26.75,87,250,0.348,0.0001574314910566917
27.0,86,250,0.344,0.00015562193368822398
27.25,81,250,0.324,0.0001465741468458854
27.5,79,250,0.316,0.00014295503210894994
27.75,74,250,0.296,0.00013390724526661133
28.0,71,250,0.284,0.00012847857316120818
28.25,71,250,0.284,0.00012847857316120818
28.5,66,250,0.264,0.00011943078631886958
28.75,66,250,0.264,0.00011943078631886958
29.0,65,250,0.26,0.00011762122895040185
29.25,63,250,0.252,0.00011400211421346641
29.5,62,250,0.248,0.00011219255684499869
29.75,62,250,0.248,0.00011219255684499869
30.0,56,250,0.224,0.00010133521263419236
30.25,52,250,0.208,9.409698316032148e-05
30.5,49,250,0.196,8.866831105491833e-05
30.75,47,250,0.188,8.504919631798287e-05
31.0,43,250,0.172,7.781096684411199e-05
31.25,43,250,0.172,7.781096684411199e-05
31.5,39,250,0.156,7.057273737024111e-05
31.75,37,250,0.148,6.695362263330567e-05
32.0,37,250,0.148,6.695362263330567e-05
32.25,33,250,0.132,5.971539315943479e-05
32.5,33,250,0.132,5.971539315943479e-05
32.75,27,250,0.108,4.885804894862846e-05
33.0,23,250,0.092,4.161981947475758e-05
33.25,22,250,0.088,3.981026210628986e-05
33.5,21,250,0.084,3.800070473782214e-05
33.75,21,250,0.084,3.800070473782214e-05
34.0,18,250,0.072,3.257203263241897e-05
34.25,15,250,0.06,2.714336052701581e-05
34.5,15,250,0.06,2.714336052701581e-05
34.75,10,250,0.04,1.809557368467721e-05
35.0,6,250,0.024,1.0857344210806325e-05
35.25,5,250,0.02,9.047786842338604e-06
35.5,5,250,0.02,9.047786842338604e-06
35.75,5,250,0.02,9.047786842338604e-06
36.0,4,250,0.016,7.238229473870883e-06
36.25,4,250,0.016,7.238229473870883e-06
36.5,2,250,0.008,3.6191147369354415e-06
36.75,2,250,0.008,3.6191147369354415e-06
37.0,2,250,0.008,3.6191147369354415e-06
37.25,1,250,0.004,1.8095573684677207e-06
37.5,0,250,0.0,0.0
37.75,0,250,0.0,0.0
