velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,209,250,0.836,0.0003781974900097536
23.25,208,250,0.832,0.0003763879326412859
23.5,205,250,0.82,0.0003709592605358827
23.75,204,250,0.816,0.000369149703167415
24.0,202,250,0.808,0.0003655305884304796
24.25,196,250,0.784,0.0003546732442196733
24.5,195,250,0.78,0.00035286368685120555
24.75,193,250,0.772,0.00034924457211427015
25.0,191,250,0.764,0.0003456254573773347
25.25,186,250,0.744,0.0003365776705349961
25.5,183,250,0.732,0.0003311489984295929
25.75,180,250,0.72,0.0003257203263241897
26.0,176,250,0.704,0.00031848209685031887
26.25,175,250,0.7,0.0003166725394818511
26.5,168,250,0.672,0.0003040056379025771
26.75,166,250,0.664,0.00030038652316564165
27.0,165,250,0.66,0.00029857696579717395
27.25,161,250,0.644,0.00029133873632330304
27.5,158,250,0.632,0.0002859100642178999
27.75,154,250,0.616,0.000278671834744029
28.0,150,250,0.6,0.0002714336052701581
28.25,146,250,0.584,0.0002641953757962872
28.5,144,250,0.576,0.00026057626105935176
28.75,140,250,0.56,0.00025333803158548095
29.0,132,250,0.528,0.00023886157263773916
29.25,126,250,0.504,0.00022800422842693283
29.5,126,250,0.504,0.00022800422842693283
29.75,120,250,0.48,0.0002171468842161265
30.0,118,250,0.472,0.00021352776947919104
30.25,112,250,0.448,0.00020267042526838473
30.5,106,250,0.424,0.0001918130810575784
30.75,102,250,0.408,0.0001845748515837075
31.0,97,250,0.388,0.00017552706474136892
31.25,97,250,0.388,0.00017552706474136892
31.5,90,250,0.36,0.00016286016316209486
31.75,84,250,0.336,0.00015200281895128855
32.0,80,250,0.32,0.00014476458947741767
32.25,77,250,0.308,0.0001393359173720145
32.5,73,250,0.292,0.0001320976878981436
32.75,68,250,0.272,0.00012304990105580502
33.0,61,250,0.244,0.00011038299947653097
33.25,56,250,0.224,0.00010133521263419236
33.5,52,250,0.208,9.409698316032148e-05
33.75,49,250,0.196,8.866831105491833e-05
34.0,46,250,0.184,8.323963894951516e-05
34.25,43,250,0.172,7.781096684411199e-05
34.5,40,250,0.16,7.238229473870883e-05
34.75,38,250,0.152,6.87631800017734e-05
35.0,38,250,0.152,6.87631800017734e-05
35.25,34,250,0.136,6.152495052790251e-05
35.5,33,250,0.132,5.971539315943479e-05
35.75,33,250,0.132,5.971539315943479e-05
36.0,32,250,0.128,5.7905835790967064e-05
36.25,29,250,0.116,5.247716368556391e-05
36.5,25,250,0.1,4.523893421169302e-05
36.75,19,250,0.076,3.43815900008867e-05
37.0,19,250,0.076,3.43815900008867e-05
37.25,15,250,0.06,2.714336052701581e-05
37.5,14,250,0.056,2.533380315854809e-05
37.75,12,250,0.048,2.171468842161265e-05
38.0,10,250,0.04,1.809557368467721e-05
38.25,10,250,0.04,1.809557368467721e-05
38.5,10,250,0.04,1.809557368467721e-05
38.75,10,250,0.04,1.809557368467721e-05
39.0,9,250,0.036,1.6286016316209485e-05
39.25,6,250,0.024,1.0857344210806325e-05
39.5,5,250,0.02,9.047786842338604e-06
39.75,3,250,0.012,5.428672105403162e-06
40.0,2,250,0.008,3.6191147369354415e-06
40.25,2,250,0.008,3.6191147369354415e-06
40.5,1,250,0.004,1.8095573684677207e-06
40.75,1,250,0.004,1.8095573684677207e-06
41.0,0,250,0.0,0.0
41.25,0,250,0.0,0.0
