velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
22.75,34,250,0.136,6.152495052790251e-05
23.0,32,250,0.128,5.7905835790967064e-05
23.25,32,250,0.128,5.7905835790967064e-05
23.5,30,250,0.12,5.428672105403162e-05
23.75,29,250,0.116,5.247716368556391e-05
24.0,29,250,0.116,5.247716368556391e-05
24.25,28,250,0.112,5.066760631709618e-05
24.5,27,250,0.108,4.885804894862846e-05
24.75,27,250,0.108,4.885804894862846e-05
25.0,25,250,0.1,4.523893421169302e-05
25.25,25,250,0.1,4.523893421169302e-05
25.5,25,250,0.1,4.523893421169302e-05
25.75,25,250,0.1,4.523893421169302e-05
26.0,24,250,0.096,4.34293768432253e-05
26.25,23,250,0.092,4.161981947475758e-05
26.5,22,250,0.088,3.981026210628986e-05
26.75,21,250,0.084,3.800070473782214e-05
27.0,20,250,0.08,3.619114736935442e-05
27.25,20,250,0.08,3.619114736935442e-05
27.5,18,250,0.072,3.257203263241897e-05
27.75,16,250,0.064,2.8952917895483532e-05
28.0,15,250,0.06,2.714336052701581e-05
28.25,15,250,0.06,2.714336052701581e-05
28.5,14,250,0.056,2.533380315854809e-05
28.75,14,250,0.056,2.533380315854809e-05
29.0,10,250,0.04,1.809557368467721e-05
29.25,10,250,0.04,1.809557368467721e-05
29.5,10,250,0.04,1.809557368467721e-05
29.75,10,250,0.04,1.809557368467721e-05
30.0,10,250,0.04,1.809557368467721e-05
30.25,9,250,0.036,1.6286016316209485e-05
30.5,9,250,0.036,1.6286016316209485e-05
30.75,9,250,0.036,1.6286016316209485e-05
31.0,9,250,0.036,1.6286016316209485e-05
31.25,9,250,0.036,1.6286016316209485e-05
31.5,7,250,0.028,1.2666901579274045e-05
31.75,7,250,0.028,1.2666901579274045e-05
32.0,7,250,0.028,1.2666901579274045e-05
32.25,7,250,0.028,1.2666901579274045e-05
32.5,7,250,0.028,1.2666901579274045e-05
32.75,6,250,0.024,1.0857344210806325e-05
33.0,4,250,0.016,7.238229473870883e-06
33.25,4,250,0.016,7.238229473870883e-06
33.5,2,250,0.008,3.6191147369354415e-06
33.75,2,250,0.008,3.6191147369354415e-06
34.0,1,250,0.004,1.8095573684677207e-06
34.25,0,250,0.0,0.0
34.5,0,250,0.0,0.0
