velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
23.0,94,250,0.376,0.00017009839263596574
23.25,92,250,0.368,0.00016647927789903032
23.5,91,250,0.364,0.0001646697205305626
23.75,89,250,0.356,0.00016105060579362713
24.0,86,250,0.344,0.00015562193368822398
24.25,83,250,0.332,0.00015019326158282082
24.5,81,250,0.324,0.0001465741468458854
24.75,76,250,0.304,0.0001375263600035468
25.0,75,250,0.3,0.00013571680263507906
25.25,74,250,0.296,0.00013390724526661133
25.5,71,250,0.284,0.00012847857316120818
25.75,68,250,0.272,0.00012304990105580502
26.0,65,250,0.26,0.00011762122895040185
26.25,62,250,0.248,0.00011219255684499869
26.5,61,250,0.244,0.00011038299947653097
26.75,60,250,0.24,0.00010857344210806324
27.0,59,250,0.236,0.00010676388473959552
27.25,59,250,0.236,0.00010676388473959552
27.5,58,250,0.232,0.00010495432737112782
27.75,56,250,0.224,0.00010133521263419236
28.0,53,250,0.212,9.59065405287892e-05
28.25,52,250,0.208,9.409698316032148e-05
28.5,51,250,0.204,9.228742579185375e-05
28.75,51,250,0.204,9.228742579185375e-05
29.0,48,250,0.192,8.68587536864506e-05
29.25,46,250,0.184,8.323963894951516e-05
29.5,45,250,0.18,8.143008158104743e-05
29.75,43,250,0.172,7.781096684411199e-05
30.0,43,250,0.172,7.781096684411199e-05
30.25,41,250,0.164,7.419185210717656e-05
30.5,38,250,0.152,6.87631800017734e-05
30.75,35,250,0.14,6.333450789637024e-05
31.0,34,250,0.136,6.152495052790251e-05
31.25,34,250,0.136,6.152495052790251e-05
31.5,29,250,0.116,5.247716368556391e-05
31.75,27,250,0.108,4.885804894862846e-05
32.0,27,250,0.108,4.885804894862846e-05
32.25,24,250,0.096,4.34293768432253e-05
32.5,22,250,0.088,3.981026210628986e-05
32.75,20,250,0.08,3.619114736935442e-05
33.0,20,250,0.08,3.619114736935442e-05
33.25,18,250,0.072,3.257203263241897e-05
33.5,17,250,0.068,3.0762475263951256e-05
33.75,16,250,0.064,2.8952917895483532e-05
34.0,13,250,0.052,2.352424579008037e-05
34.25,11,250,0.044,1.990513105314493e-05
34.5,11,250,0.044,1.990513105314493e-05
34.75,11,250,0.044,1.990513105314493e-05
35.0,10,250,0.04,1.809557368467721e-05
35.25,9,250,0.036,1.6286016316209485e-05
35.5,9,250,0.036,1.6286016316209485e-05
35.75,8,250,0.032,1.4476458947741766e-05
36.0,5,250,0.02,9.047786842338604e-06
36.25,5,250,0.02,9.047786842338604e-06
36.5,3,250,0.012,5.428672105403162e-06
36.75,2,250,0.008,3.6191147369354415e-06
37.0,2,250,0.008,3.6191147369354415e-06
37.25,1,250,0.004,1.8095573684677207e-06
37.5,1,250,0.004,1.8095573684677207e-06
37.75,0,250,0.0,0.0
