velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
22.75,44,250,0.176,7.962052421257972e-05
23.0,43,250,0.172,7.781096684411199e-05
23.25,43,250,0.172,7.781096684411199e-05
23.5,41,250,0.164,7.419185210717656e-05
23.75,40,250,0.16,7.238229473870883e-05
24.0,40,250,0.16,7.238229473870883e-05
24.25,39,250,0.156,7.057273737024111e-05
24.5,38,250,0.152,6.87631800017734e-05
24.75,38,250,0.152,6.87631800017734e-05
25.0,37,250,0.148,6.695362263330567e-05
25.25,34,250,0.136,6.152495052790251e-05
25.5,34,250,0.136,6.152495052790251e-05
25.75,34,250,0.136,6.152495052790251e-05
26.0,34,250,0.136,6.152495052790251e-05
26.25,32,250,0.128,5.7905835790967064e-05
26.5,32,250,0.128,5.7905835790967064e-05
26.75,32,250,0.128,5.7905835790967064e-05
27.0,32,250,0.128,5.7905835790967064e-05
27.25,31,250,0.124,5.609627842249934e-05
27.5,31,250,0.124,5.609627842249934e-05
27.75,30,250,0.12,5.428672105403162e-05
28.0,29,250,0.116,5.247716368556391e-05
28.25,29,250,0.116,5.247716368556391e-05
28.5,26,250,0.104,4.704849158016074e-05
28.75,25,250,0.1,4.523893421169302e-05
29.0,24,250,0.096,4.34293768432253e-05
29.25,23,250,0.092,4.161981947475758e-05
29.5,23,250,0.092,4.161981947475758e-05
29.75,20,250,0.08,3.619114736935442e-05
30.0,19,250,0.076,3.43815900008867e-05
30.25,18,250,0.072,3.257203263241897e-05
30.5,17,250,0.068,3.0762475263951256e-05
30.75,16,250,0.064,2.8952917895483532e-05
31.0,14,250,0.056,2.533380315854809e-05
31.25,14,250,0.056,2.533380315854809e-05
31.5,13,250,0.052,2.352424579008037e-05
31.75,11,250,0.044,1.990513105314493e-05
32.0,11,250,0.044,1.990513105314493e-05
32.25,10,250,0.04,1.809557368467721e-05
32.5,10,250,0.04,1.809557368467721e-05
32.75,9,250,0.036,1.6286016316209485e-05
33.0,9,250,0.036,1.6286016316209485e-05
33.25,9,250,0.036,1.6286016316209485e-05
33.5,7,250,0.028,1.2666901579274045e-05
33.75,6,250,0.024,1.0857344210806325e-05
34.0,6,250,0.024,1.0857344210806325e-05
34.25,6,250,0.024,1.0857344210806325e-05
34.5,4,250,0.016,7.238229473870883e-06
34.75,4,250,0.016,7.238229473870883e-06
35.0,3,250,0.012,5.428672105403162e-06
35.25,2,250,0.008,3.6191147369354415e-06
35.5,2,250,0.008,3.6191147369354415e-06
35.75,1,250,0.004,1.8095573684677207e-06
36.0,0,250,0.0,0.0
36.25,0,250,0.0,0.0
